"id","Company_name","Company_ch_name","Company_ch_fullname","Company_en_fullname","Company_en_name","stock_number","tax_id_number","ch_address","en_address","established_date","listed_date","current_state","TEJ_sector","listed_sector","phone","website","ceo","top_manager","finance_manager","spokesman","staff_number","capital","TEJ_sector_name","new_TEJ_sector_name","TEJ_subsector_name","TEJ_new_sector_name","TEJ_sector_num","TEJ_industry_name","TEJ_subsecor_code","TEJ_subsector_fullname","main_bussiness1","main_bussiness2","main_bussiness3","main_product_dis","last_listed_date","last_IPO_date","first_OTC_date","unlisted_date","last_unIPO_date","update_time"
"794","2916 滿心","滿心","滿心企業","Munsin Garment Corp.","Munsin","2916","ID 12498877","新北市五股區五權六路18號","No.18, Wuquan 6th Rd., Wugu Dist., New Taipei City, Taiwan","1984-06-16","2004-05-12","Current","18","OTC","02-22997755","http://www.munsin.com.tw","李俊良","李俊民","李湘芳(財務副理)","郭建隆(管理部協理)","647","546268780","M29A 百貨批發","M2900 貿易百貨","M29A9 其他零售","貿易百貨","M29A","百貨批發","M29A9","其他零售","各種成衣針織品製造買賣業務","代理國內外廠商有關產品經銷投標報價業務","前項有關之進出口貿易業務","2019/12:服飾及代工(100%)","2005-03-10","1992-09-30","2005-03-10","0000-00-00","0000-00-00",\N
"795","2920 海景","海景","海景世界企業","Hi-Scene World Enterprise Co., Ltd.","Hi-Scene World","2920","ID 70739971","屏東縣車城鄉後灣村後灣路2 號","2, Ho Wan Rd., Ho Wan Tsun, Tsao Chen, Pingtong, TW","2000-04-12","2004-04-15","Current","16","0","08-8825001","http://www.aquarium.com.tw","鍾嘉村","何曉光","王昱華(財務主管)","何曉光(總經理)","220","1536733550","M27B 觀光遊樂區","M2700 觀光事業","M27B 觀光遊樂區","觀光事業","M27B","觀光遊樂區","M27B","觀光遊樂區","博物館經營","0","0","2019/12:休閒育樂(77.1%),專櫃銷貨(22.6%),自營(0.3%)","2004-04-15","2002-05-21","0000-00-00","2012-09-18","0000-00-00",\N
"796","2921 和樂","和樂","特力和樂","Hola Home Furnishings Co., Ltd.","Hola","2921","ID 16135686","台北市內湖區新湖三路23號6 樓","6/F, 23, Hsin Hu 3rd Rd., Taipei, Taiwan","1997-07-21","2004-12-27","Current","18","0","02-87915666","http://www.hola.com.tw","何湯雄","蔡玲君","楊淑郁(財務長)","楊淑郁(財務副總)","858","421650000","M29A 百貨批發","M2900 貿易百貨","M29A2 量販","貿易百貨","M29A","百貨批發","M29A2","量販","居家家飾家用百貨零售業務","0","0","2008/12:衛浴設備(33.1%),廚房家電(29.1%),收納傢具(22.1%)","2006-01-19","2004-05-12","2006-01-19","2009-12-31","2009-12-31",\N
"797","2923 鼎固-KY","鼎固-KY","鼎固控股","Sino Horizon Holdings Limited","Sino Horizon","2923","ID 31896684","新北市汐止區康寧街751巷1號","No.1, Ln. 751, Kangning St., Xizhi Dist., New Taipei City 221, Taiwan","2007-12-05","2012-12-07","Current","14","TSE","8621-64332999","http://www.sinohorizon.cn/","張洪本","張能耀","馮安怡(財務長)","張能耀(總經理)","366","17402969820","M25A 建設","M2500 建材營造","M25A 建設","建材營造","M25A","建設","M25A","建設","不動產開發","不動產租售","不動產管理及其他","2019/12:房地產開發(52.8%),商辦租賃(36.1%),物業管理(6.9%)","2012-12-07","2012-10-23","0000-00-00","0000-00-00","0000-00-00",\N
"798","2924 東凌-KY","東凌-KY","開曼東凌","Cayman Tung Ling Co., Limited","Tung Ling","2924","ID 26335810","台北市南港區南港路三段50巷1 號2 樓","2F, No.1, Lane 50, Nan-Kang Rd., Sec.3,Taipei, Taiwan","2009-02-06","2011-09-09","Current","18","OTC","02-27893636","http://www.piyopiyo.com","林寶霞","許復進","吳建芳(財會經理)","許永融(董事)","334","328051740","M29A 百貨批發","M2900 貿易百貨","M29A9 其他零售","貿易百貨","M29A","百貨批發","M29A9","其他零售","童裝及嬰童產品之研發","童裝及嬰童產品之生產","童裝及嬰童產品之銷售","2019/12:童裝棉品類(69%),嬰童用品(30.3%),餐飲(0.7%)","2011-12-02","2011-08-11","2011-12-02","0000-00-00","0000-00-00",\N
"799","2926 誠品生活","誠品生活","誠品生活","The Eslite Spectrum Corporation","Eslite Spectrum","2926","ID 27952966","台北市信義區松德路204 號B1","B1, No.204, Song Teh Rd., Taipei, Taiwan","2005-09-26","2012-03-27","Current","32","OTC","02-66385168","http://www.eslitespectrum.com.tw","吳旻潔","吳旻潔","吳立傑(財務長)","吳立傑(財務長)","1369","473896500","M29A 百貨批發","M3200 文化創意業","M29A1 百貨購物中","文化創意業","M29A","百貨批發","M29A1","百貨購物中","商場之經營管理","各類食品之進口代理及零售、咖啡館及餐廳業務之經營等","各類餐旅用品設備之買賣進口與安裝","2019/12:通路發展事業群(77.6%),餐旅(17.5%),其他(5%)","2013-01-30","2011-11-01","2013-01-30","0000-00-00","0000-00-00",\N
"800","2928 紅馬-KY","紅馬-KY","紅馬集團","Redhorse Group Co.Ltd.","RHGroup","2928","ID 54962284","台北市松山區南京東路三段337號12樓(D 室)","Rm. D, 12F., No. 337, Sec. 3, Nanjing E. Rd., Songshan Dist., Taipei City 105, Taiwan","2011-06-08","2016-01-27","Current","16","OTC","02-87122928","http://www.redhorse-group.com","周泰鳳","周泰鳳","小野澤隆","小野澤隆(財務長)","339","473011540","M29A 百貨批發","M2700 觀光事業","M29A9 其他零售","觀光事業","M29A","百貨批發","M29A9","其他零售","電子商務事業(含故鄉納稅事業)","伴手禮事業","其他事業","2019/12:電子商務銷售部門(61%),伴手禮銷售部門(36.6%),其他(2.4%)","2016-01-27","2015-12-31","2016-01-27","0000-00-00","0000-00-00",\N
"801","2929 淘帝-KY","淘帝-KY","淘帝國際控股","TOPBI International Holdings Limited","TOPBI","2929","ID 54381224","台北市內湖區新湖一路97號2樓","2F.,No.97, Xinhu 1st Rd, Neihu Dist., Taipei, Taiwan","2012-10-03","2013-12-30","Current","18","TSE","02-27938077","http://www.topbi.com.tw","周訓財","周志鴻","陳建瑋(稽核長)","陳建瑋(財務長)","170","1094938380","M29A 百貨批發","M2900 貿易百貨","M29A1 百貨購物中","貿易百貨","M29A","百貨批發","M29A1","百貨購物中","自有品牌童裝及配飾之設計開發及銷售","0","0","2019/12:童裝(100%)","2013-12-30","2013-11-19","0000-00-00","0000-00-00","0000-00-00",\N
"802","2936 客思達-KY","客思達-KY","客思達","Coaster International Co., Ltd.","Coaster","2936","ID 47585813","台中市北屯區北屯路360 號7 樓之1","7F.-1, No.360, Beitun Rd., Beitun Dist., Taichung, Taiwan","2013-08-22","2016-09-26","Current","18","TSE","04-22490777","http://www.coasterinternational.com/","高黎莎","葉伯璘","潘敏行(財務長)","葉伯璘(總經理)","722","765556960","M29B 貿易業","M2900 貿易百貨","M29B 貿易業","貿易百貨","M29B","貿易業","M29B","貿易業","家具買賣進口及批發業務","0","0","2019/12:寢室家具(34.3%),客廳家具(28.6%),餐廳家具(14%)","2016-09-26","2016-08-04","0000-00-00","0000-00-00","0000-00-00",\N
"803","2937 集雅社","集雅社","集雅社","Gseven Co., Ltd.","Gseven","2937","ID 89266170","高雄市苓雅區中正一路263 號12樓","12F., No.263, Zhongzheng 1st Rd., Lingya Dist., Kaohsiung City, Taiwan","1994-10-26","2016-03-21","Current","18","OTC","07-7273128","http://www.gseven.com.tw","盧乾三","盧乾三","李伯昌(財務主管)","李伯昌(部長)","312","328600000","M23T 資訊通路","M2900 貿易百貨","M23T1 3C通路","貿易百貨","M23T","資訊通路","M23T1","3C通路","各種電器製品、視聽音響組合、保養維修與其器材買賣業務","進出口貿易業務、代理國內外廠商之報價投標及經銷業務","醫療器材批發、文教育樂用品、電器、攝影器材零售業","2019/12:影音家電(91.4%),其他(8.6%)","2017-06-08","2015-12-30","2017-06-08","0000-00-00","0000-00-00",\N
"804","2938 床的世界","床的世界","床的世界","Bedding World Co., Ltd.","Bedding World","2938","ID 80646713","台北市內湖區舊宗路一段88號","No.88, Sec. 1, Jiuzong Rd., Taipei, Taiwan","2004-02-09","2016-10-05","Current","18","ROTC","02-66266688","http://www.beddingworld.com.tw","陳燕飛","陳俊傑","牟迪(財務主管)","陳俊傑(總經理)","200","201400000","M29A 百貨批發","M2900 貿易百貨","M29A9 其他零售","貿易百貨","M29A","百貨批發","M29A9","其他零售","家具、寢具、廚房器具、裝飾品批發業","家具及裝飾品製造業","家具、寢具、廚房器具、裝飾品零售業","2019/12:床墊自製(72.3%),床墊外購(10.5%),寢具(9.6%)","2016-10-05","2016-07-19","0000-00-00","0000-00-00","0000-00-00",\N
"805","2939 凱羿-KY","凱羿-KY","凱羿國際集團","Kayee International Group Co., Ltd.","KE-KY","2939","ID 72768516","新北市永和區永和路二段59號8 樓","8F, No.59, Sec.2, Yonghe Rd., Yonghe Dist., New Taipei City, Taiwan","2015-05-28","2017-08-08","Current","18","TSE","02-29295373","http://www.kayeetv.com","蔡謀賦","蔡謀賦","呂芳誠(副總)","呂芳誠(財務長)","346","455486650","M29B 貿易業","M2900 貿易百貨","M29B 貿易業","貿易百貨","M29B","貿易業","M29B","貿易業","衛星電視購物及購物台購物通路商品開發、製造及銷售","郵購網購及In Store TV 店中店通路商品開發、製造及銷售","0","2019/12:廚房用品(41.3%),家居用品(25.5%),家用電器(24.4%)","2018-01-11","2017-07-25","0000-00-00","0000-00-00","0000-00-00",\N
"806","2942 京站","京站","京站實業","Jing-Jan Retail Business Co., Ltd.","Jing-Jan","2942","ID 28710621","台北市大同區承德路一段1 號","No.1, Sec. 1, Chengde Rd., Taipei, Taiwan","2007-09-20","2018-03-31","Current","18","ROTC","02-21828888","http://www.qsquare.com.tw/","林怡均","柯愫吟","10611起NA","陳岱慧(資深經理)","230","600000000","M29A 百貨批發","M2900 貿易百貨","M29A1 百貨購物中","貿易百貨","M29A","百貨批發","M29A1","百貨購物中","百貨零售業","0","0","2019/12:專櫃抽成(62%),其他(13.5%),商品銷售(12.9%)","2018-03-31","2018-02-12","0000-00-00","0000-00-00","0000-00-00",\N
"807","2945 三商家購","三商家購","三商家購","Simple Mart Retail Co., Ltd.","Simple Mart","2945","ID 54164937","台北市中山區民權東路三段4 號B1","B1, No.4, Sec.3, Minquan E. Rd., Taipei, Taiwan","2013-02-07","2018-12-17","Current","18","ROTC","02-25061166","https://www.simplemartretail.com/","陳翔玢","邱光隆","劉晏秀(財會協理)","邱光隆(董事)","3273","599999580","M29A 百貨批發","M2900 貿易百貨","M29A3 超市","貿易百貨","M29A","百貨批發","M29A3","超市","民生消費品之零售","超級市場之經營","其他","2019/12:菸酒類(43.6%),食品(41.4%),其他產品(15%)","2018-12-17","2018-10-24","0000-00-00","0000-00-00","0000-00-00",\N
"808","2947 振宇五金","振宇五金","振宇五金","Zhen Yu Hardware Co., Ltd.","Zhen Yu","2947","ID 29092696","台中市西屯區環中路 2段27號","No. 27, Sec. 2, Huanzhong Rd., Xitun Dist., Taichung City","2008-05-14","2020-09-22","Current","18","ROTC","04-24261580","http://www.ald.com.tw","曾善","洪國展","0","洪珮芳(副總經理)","496","172686000","M29A 百貨批發","M2900 貿易百貨","M29A7 批發","貿易百貨","M29A","百貨批發","M29A7","批發","五金商品之零售及批發","0","0","2019/12:水電油漆(48.2%),居家五金(17.9%),工具(17.8%)","2020-09-22","2020-07-03","0000-00-00","0000-00-00","0000-00-00",\N
"809","2948 寶陞","寶陞","寶陞國際","Bausen Inc.","Bausen","2948","ID 52330474","台北市信義區忠孝東路五段508 號16樓","16F., No. 508, Sec. 5, Zhongxiao E. Rd., Taipei, Taiwan","2016-10-03","2020-12-10","Current","18","ROTC","02-27261668","https://www.bausen.com/","黃楷倫","黃楷倫","0","黃楷倫(總經理)","12","191000000","M99B 五金及家具","M2900 貿易百貨","M99B 五金及家具","貿易百貨","M99B","五金及家具","M99B","五金及家具","建材買賣進口及批發業務","0","0","2019/12:實木複合地板(60%),塑膠地板(22%),其他(9.7%)","2020-12-10","2020-09-17","0000-00-00","0000-00-00","0000-00-00",\N
"810","3001 協和","協和","協和國際多媒體","Kings International Multimedia Co., Ltd","Kings","3001","ID 96965190","新北市汐止區新台五路一段88號14樓","14F., No.88, Sec. 1, Xintai 5th Rd., Xizhi Dist., New Taipei City, Taiwan","1996-05-11","2002-01-08","Current","13","0","02-26964866","http://www.sayho.com.tw","黃紘","黃紘","黃紘(董事長兼總經理)","黃紘(董事長)","150","965600000","M23X 軟體服務","0","M23X2 遊戲軟體","0","M23X","軟體服務","M23X2","遊戲軟體","1.雜誌.書籍之出版.發行.買賣業務,2.影片之製作.發行.買賣業務","3.錄影帶.VCD及DVD出租與買賣業務,4.DVD播放機及家庭劇院組合商","品買賣業務,5.DVD-ROM.CD-RW及PDA等電腦週邊商品買賣業務","2003/12:光碟機(22.3%),雜誌(11.5%),影音光碟(10.9%)","2002-01-08","1998-07-23","0000-00-00","2004-11-15","2005-01-05",\N
"811","3002 歐格","歐格","歐格電子工業","Ahoku Electronic Co., Ltd.","Ahoku","3002","ID 31306250","台北市內湖區內湖路一段88號5 樓","5/F, 88, Nei Hu Rd., Sec.1, Taipei, Taiwan","1983-08-01","2000-09-20","Current","25","TSE","02-27991199","http://www.ahoku.com.tw","李廣浩","李廣浩","陳玫伶(副總經理)","林瑞峰(協理)","41","1020000000","M23D 電子零組件","M2325 電腦及週邊","M23D3 電源供應器","電腦及週邊","M23D","電子零組件","M23D3","電源供應器","電源及雲端智慧管理裝置","電路保護元件","博弈機觸控螢幕及周邊設備","2019/12:電源供應器(46.1%),電子電路元件(36.3%),光電產品(15.1%)","2002-01-23","1999-07-15","2000-09-20","0000-00-00","0000-00-00",\N
"812","3003 健和興","健和興","健和興端子","K.S. Terminals Inc.","K.S. Terminals","3003","ID 59276051","彰化縣線西鄉彰濱工業區東三路8 號","8, E. 3Rd., Changpin Ind. Park, Hsienshi, Changhwa, TW","1978-02-10","2002-02-19","Current","28","TSE","04-7580001","http://www.ksterminals.com.tw","鄭克彬","鄭景壬","曾玉卿(財務部經理)","曾玉卿(財務部經理)","982","1556548900","M23D 電子零組件","M2328 電子零組件","M23D2 連接器","電子零組件","M23D","電子零組件","M23D2","連接器","端子","0","0","2019/12:端子(91.3%),其他(8.7%)","2002-02-19","1999-06-25","0000-00-00","0000-00-00","0000-00-00",\N
"813","3004 豐達科","豐達科","豐達科技","National Aerospace Fasteners Corporation","NAFCO","3004","ID 16095404","桃園縣平鎮市太平東路5 號","5, Tai-Ping E. Rd., Ping-Jen City, Taoyuan, Taiwan","1997-10-14","2002-02-25","Current","10","TSE","03-4508868","http://www.nafco.com.tw","蔡豐賜","林威村","李文正(經理)","李家駒(副總經理)","791","526471550","M22B 機車船製造","M2000 鋼鐵工業","M22B3 航空器製造","鋼鐵工業","M22B","機車船製造","M22B3","航空器製造","飛機用及船舶用扣件、結構件之製造、加工、代理及買賣業務","車輛用及工業用扣件、結構件之製造、加工、代理及買賣業務","產品設計業","2019/12:航太扣件及航太車削件(92%),工業扣件(8%)","2002-02-25","1998-10-17","0000-00-00","0000-00-00","0000-00-00",\N
"814","3005 神基","神基","神基科技","Getac Technology Corporation","Getac Technology","3005","ID 22099532","新竹市新竹科學工業園區研發二路1 號4 樓","4/F, 1, R&D 2nd Rd., HsinChu Science Park Hsin        Chu County TW","1989-10-05","2002-02-04","Current","25","TSE","03-5782280","http://www.getacgroup.com","黃明漢","黃明漢","謝淑娟(財務主管暨會計主管)","黃明漢(總經理)","9141","5892496500","M23D 電子零組件","M2325 電腦及週邊","M23D4 機殼","電腦及週邊","M23D","電子零組件","M23D4","機殼","設計,製造及銷售筆記型電腦,強固型攜帶式電腦,行動智慧監控系統","模具設計、模具製造、以及模具成型件","航太扣件、汽車機構件","2019/12:電子件(46%),機構件(43.6%),航太扣件(10.5%)","2002-02-25","1998-03-18","0000-00-00","0000-00-00","0000-00-00",\N
"815","3006 晶豪科","晶豪科","晶豪科技","Elite Semiconductor Microelectronics Tec","Elite Sem Memory","3006","ID 16130280","新竹科學工業園區新竹市工業東四路23號","23, Ind. E. Rd.IV, Science-Based Ind. Park, HsinChu","1998-06-02","2002-03-01","Current","24","TSE","03-5781970","http://www.esmt.com.tw","陳興海","張明鑒","朱桂霞(財務處處長)","吳鴻基(特別助理)","500","2858382740","M23G 半導體","M2324 半導體","M23G5 IC設計","半導體","M23G","半導體","M23G5","IC設計","動. 靜態隨機存取記憶體(DRAM/SRAM). 快閃記憶體(FLASH)","類比積體電路. 類比與數位混合積體電路","與本公司業務相關之產品設計及研發之技術服務","2019/12:積體電路(IC)(100%)","2002-03-04","2000-04-21","0000-00-00","0000-00-00","0000-00-00",\N
"816","3007 綠點","綠點","綠點高新科技","Taiwan Green Point Enterprises Co., Ltd.","Taiwan Green Point","3007","ID 52637100","台中市大雅區員林里神林路一段 256號","No.256, Sec. 1, Shenlin Rd., Yuanlin Vil., Daya Dist., Taichung City, Taiwan","1979-07-01","2002-03-26","Current","13","0","04-25666123","http://www.greenpoint.com.tw","江懷海","江懷海","鄭筱雯(財務部經理)","李聰龍(財務部處長)","1396","2669773280","M23D 電子零組件","0","M23D4 機殼","0","M23D","電子零組件","M23D4","機殼","行動電話通訊零組件、陸上行動通訊零組件、充電器零組件等","模具","射出成型機","2005/12:行動電話零組件(59.3%),塑膠射出成型機(18.4%),其他(9%)","2002-04-26","1998-07-18","0000-00-00","2007-04-13","2007-04-24",\N
